statename,districtname,crop,cropyear,season,area,production,statenorm,districtnorm,yieldcalc,lat,lon,Rainfall_sum_x,Tavg_mean_x,Tmax_mean_x,Tmin_mean_x,ET0_sum_x,GDD_sum_x,Rainfall_sum_y,Tavg_mean_y,Tmax_mean_y,Tmin_mean_y,ET0_sum_y,GDD_sum_y
Andhra Pradesh,SPSR NELLORE,Dry chillies,2010,Rabi,1037.0,3863.0,andhra pradesh,spsr nellore,3.725168756027001,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Gram,2010,Rabi,9512.0,13184.0,andhra pradesh,spsr nellore,1.3860386879730866,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Groundnut,2010,Rabi,4437.0,11061.0,andhra pradesh,spsr nellore,2.4929006085192698,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Horse-gram,2010,Rabi,17.0,7.0,andhra pradesh,spsr nellore,0.4117647058823529,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Jowar,2010,Rabi,16.0,62.0,andhra pradesh,spsr nellore,3.875,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Maize,2010,Rabi,507.0,4622.0,andhra pradesh,spsr nellore,9.116370808678502,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Moong(Green Gram),2010,Rabi,4279.0,1921.0,andhra pradesh,spsr nellore,0.44893666744566485,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Ragi,2010,Rabi,68.0,99.0,andhra pradesh,spsr nellore,1.4558823529411764,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Rice,2010,Rabi,200990.0,777027.0,andhra pradesh,spsr nellore,3.865998308373551,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Sesamum,2010,Rabi,453.0,103.0,andhra pradesh,spsr nellore,0.22737306843267108,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Urad,2010,Rabi,34902.0,15322.0,andhra pradesh,spsr nellore,0.43900063033637043,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Banana,2010,Whole Year,1278.0,32579.0,andhra pradesh,spsr nellore,25.492175273865413,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Cashewnut,2010,Whole Year,491.0,118.0,andhra pradesh,spsr nellore,0.24032586558044808,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Sugarcane,2010,Whole Year,7172.0,658905.0,andhra pradesh,spsr nellore,91.8718627997769,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Sunflower,2010,Whole Year,2704.0,2460.0,andhra pradesh,spsr nellore,0.9097633136094675,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Sweet potato,2010,Whole Year,40.0,512.0,andhra pradesh,spsr nellore,12.8,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Tapioca,2010,Whole Year,4.0,26.0,andhra pradesh,spsr nellore,6.5,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Tobacco,2010,Whole Year,10863.0,18369.0,andhra pradesh,spsr nellore,1.6909693454846728,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SPSR NELLORE,Turmeric,2010,Whole Year,153.0,934.0,andhra pradesh,spsr nellore,6.104575163398692,14.7174388,79.6605057,,,,,,,0.0,27.32224657534246,33.230219178082194,22.697945205479453,541.5407227189402,6556.889999999993
Andhra Pradesh,SRIKAKULAM,Arhar/Tur,2010,Kharif,1645.0,832.0,andhra pradesh,srikakulam,0.505775075987842,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Bajra,2010,Kharif,1184.0,2723.0,andhra pradesh,srikakulam,2.299831081081081,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Cotton(lint),2010,Kharif,2968.0,6739.0,andhra pradesh,srikakulam,2.2705525606469004,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Dry chillies,2010,Kharif,64.0,212.0,andhra pradesh,srikakulam,3.3125,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Groundnut,2010,Kharif,19092.0,22338.0,andhra pradesh,srikakulam,1.1700188560653677,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Jowar,2010,Kharif,135.0,195.0,andhra pradesh,srikakulam,1.4444444444444444,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Maize,2010,Kharif,2824.0,8421.0,andhra pradesh,srikakulam,2.981940509915014,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Mesta,2010,Kharif,5579.0,45314.0,andhra pradesh,srikakulam,8.12224412977236,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Moong(Green Gram),2010,Kharif,1593.0,397.0,andhra pradesh,srikakulam,0.24921531701192717,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Onion,2010,Kharif,27.0,536.0,andhra pradesh,srikakulam,19.85185185185185,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Ragi,2010,Kharif,804.0,732.0,andhra pradesh,srikakulam,0.9104477611940298,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Rice,2010,Kharif,205853.0,167482.0,andhra pradesh,srikakulam,0.8135999961137317,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Sesamum,2010,Kharif,1704.0,268.0,andhra pradesh,srikakulam,0.1572769953051643,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Small millets,2010,Kharif,86.0,82.0,andhra pradesh,srikakulam,0.9534883720930233,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Urad,2010,Kharif,1339.0,565.0,andhra pradesh,srikakulam,0.42195668409260645,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Dry chillies,2010,Rabi,2811.0,12545.0,andhra pradesh,srikakulam,4.462824617573817,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Gram,2010,Rabi,12.0,20.0,andhra pradesh,srikakulam,1.6666666666666667,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Groundnut,2010,Rabi,7806.0,14347.0,andhra pradesh,srikakulam,1.8379451703817575,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Horse-gram,2010,Rabi,8219.0,3740.0,andhra pradesh,srikakulam,0.45504319260250636,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Jowar,2010,Rabi,6.0,23.0,andhra pradesh,srikakulam,3.8333333333333335,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Maize,2010,Rabi,4565.0,41619.0,andhra pradesh,srikakulam,9.11697699890471,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Moong(Green Gram),2010,Rabi,27175.0,15028.0,andhra pradesh,srikakulam,0.5530082796688133,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Onion,2010,Rabi,1102.0,16565.0,andhra pradesh,srikakulam,15.031760435571687,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Ragi,2010,Rabi,1057.0,1460.0,andhra pradesh,srikakulam,1.381267738883633,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Rice,2010,Rabi,7098.0,16822.0,andhra pradesh,srikakulam,2.36996336996337,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Sesamum,2010,Rabi,5979.0,975.0,andhra pradesh,srikakulam,0.1630707476166583,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Urad,2010,Rabi,41090.0,25311.0,andhra pradesh,srikakulam,0.6159892917984912,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Banana,2010,Whole Year,853.0,21745.0,andhra pradesh,srikakulam,25.49237983587339,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Cashewnut,2010,Whole Year,23355.0,8442.0,andhra pradesh,srikakulam,0.36146435452793835,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Dry ginger,2010,Whole Year,76.0,709.0,andhra pradesh,srikakulam,9.328947368421053,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Ginger,2010,Whole Year,76.0,709.0,andhra pradesh,srikakulam,9.328947368421053,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Sugarcane,2010,Whole Year,3176.0,180905.0,andhra pradesh,srikakulam,56.96001259445844,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Sunflower,2010,Whole Year,3599.0,4474.0,andhra pradesh,srikakulam,1.243123089747152,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Sweet potato,2010,Whole Year,50.0,641.0,andhra pradesh,srikakulam,12.82,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Tapioca,2010,Whole Year,132.0,384.0,andhra pradesh,srikakulam,2.909090909090909,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Tobacco,2010,Whole Year,105.0,337.0,andhra pradesh,srikakulam,3.2095238095238097,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,SRIKAKULAM,Turmeric,2010,Whole Year,200.0,1221.0,andhra pradesh,srikakulam,6.105,18.2949307,83.8938844,,,,,,,0.0,27.627506849315072,30.08745205479452,25.67843835616438,310.2205928397474,6527.275000000001
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,2010,Kharif,3717.0,1412.0,andhra pradesh,visakhapatanam,0.37987624428302397,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Bajra,2010,Kharif,5978.0,5207.0,andhra pradesh,visakhapatanam,0.8710270993643359,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Cotton(lint),2010,Kharif,1105.0,2509.0,andhra pradesh,visakhapatanam,2.2705882352941176,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,2010,Kharif,587.0,1947.0,andhra pradesh,visakhapatanam,3.3168654173764907,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Groundnut,2010,Kharif,3233.0,3207.0,andhra pradesh,visakhapatanam,0.991957933807609,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Horse-gram,2010,Kharif,89.0,43.0,andhra pradesh,visakhapatanam,0.48314606741573035,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Jowar,2010,Kharif,982.0,1421.0,andhra pradesh,visakhapatanam,1.4470468431771895,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Maize,2010,Kharif,5749.0,9227.0,andhra pradesh,visakhapatanam,1.6049747782222996,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Mesta,2010,Kharif,27.0,242.0,andhra pradesh,visakhapatanam,8.962962962962964,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Moong(Green Gram),2010,Kharif,1501.0,374.0,andhra pradesh,visakhapatanam,0.2491672218520986,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Niger seed,2010,Kharif,9877.0,3753.0,andhra pradesh,visakhapatanam,0.37997367621747496,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Onion,2010,Kharif,60.0,1192.0,andhra pradesh,visakhapatanam,19.866666666666667,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Other Kharif pulses,2010,Kharif,392.0,376.0,andhra pradesh,visakhapatanam,0.9591836734693877,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Ragi,2010,Kharif,22665.0,23322.0,andhra pradesh,visakhapatanam,1.028987425545996,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Rice,2010,Kharif,110289.0,192378.0,andhra pradesh,visakhapatanam,1.7443081358975057,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Sesamum,2010,Kharif,4170.0,713.0,andhra pradesh,visakhapatanam,0.1709832134292566,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Small millets,2010,Kharif,14570.0,14732.0,andhra pradesh,visakhapatanam,1.0111187371310912,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Urad,2010,Kharif,1875.0,1238.0,andhra pradesh,visakhapatanam,0.6602666666666667,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,2010,Rabi,18.0,7.0,andhra pradesh,visakhapatanam,0.3888888888888889,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,2010,Rabi,1003.0,3443.0,andhra pradesh,visakhapatanam,3.4327018943170486,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Gram,2010,Rabi,80.0,133.0,andhra pradesh,visakhapatanam,1.6625,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Groundnut,2010,Rabi,1118.0,2446.0,andhra pradesh,visakhapatanam,2.1878354203935597,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Horse-gram,2010,Rabi,1939.0,1412.0,andhra pradesh,visakhapatanam,0.7282104177411036,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Jowar,2010,Rabi,3.0,12.0,andhra pradesh,visakhapatanam,4.0,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Maize,2010,Rabi,1021.0,9308.0,andhra pradesh,visakhapatanam,9.116552399608228,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Moong(Green Gram),2010,Rabi,3276.0,1150.0,andhra pradesh,visakhapatanam,0.351037851037851,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Onion,2010,Rabi,157.0,2050.0,andhra pradesh,visakhapatanam,13.05732484076433,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Other  Rabi pulses,2010,Rabi,4293.0,3512.0,andhra pradesh,visakhapatanam,0.818075937572793,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Ragi,2010,Rabi,290.0,424.0,andhra pradesh,visakhapatanam,1.4620689655172414,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Rice,2010,Rabi,7262.0,9383.0,andhra pradesh,visakhapatanam,1.292068300743597,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Sesamum,2010,Rabi,2270.0,484.0,andhra pradesh,visakhapatanam,0.213215859030837,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Urad,2010,Rabi,5187.0,2770.0,andhra pradesh,visakhapatanam,0.5340273761326393,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Banana,2010,Whole Year,1182.0,18459.0,andhra pradesh,visakhapatanam,15.616751269035532,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Cashewnut,2010,Whole Year,31731.0,6821.0,andhra pradesh,visakhapatanam,0.2149632851155022,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Dry ginger,2010,Whole Year,601.0,1613.0,andhra pradesh,visakhapatanam,2.6838602329450914,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Ginger,2010,Whole Year,601.0,1613.0,andhra pradesh,visakhapatanam,2.6838602329450914,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Potato,2010,Whole Year,96.0,1076.0,andhra pradesh,visakhapatanam,11.208333333333334,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Sugarcane,2010,Whole Year,38819.0,2221674.0,andhra pradesh,visakhapatanam,57.23161338519797,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Sunflower,2010,Whole Year,408.0,507.0,andhra pradesh,visakhapatanam,1.2426470588235294,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Sweet potato,2010,Whole Year,121.0,1549.0,andhra pradesh,visakhapatanam,12.801652892561984,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Tapioca,2010,Whole Year,216.0,1422.0,andhra pradesh,visakhapatanam,6.583333333333333,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Tobacco,2010,Whole Year,495.0,1361.0,andhra pradesh,visakhapatanam,2.7494949494949497,,,,,,,,,,,,,,
Andhra Pradesh,VISAKHAPATANAM,Turmeric,2010,Whole Year,1935.0,4882.0,andhra pradesh,visakhapatanam,2.522997416020672,,,,,,,,,,,,,,
Andhra Pradesh,VIZIANAGARAM,Arhar/Tur,2010,Kharif,2460.0,1245.0,andhra pradesh,vizianagaram,0.5060975609756098,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Bajra,2010,Kharif,619.0,355.0,andhra pradesh,vizianagaram,0.5735056542810986,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Castor seed,2010,Kharif,17.0,7.0,andhra pradesh,vizianagaram,0.4117647058823529,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Cotton(lint),2010,Kharif,11463.0,10721.0,andhra pradesh,vizianagaram,0.935269999127628,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Dry chillies,2010,Kharif,210.0,697.0,andhra pradesh,vizianagaram,3.3190476190476192,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Groundnut,2010,Kharif,22626.0,24097.0,andhra pradesh,vizianagaram,1.0650137010518872,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Jowar,2010,Kharif,454.0,657.0,andhra pradesh,vizianagaram,1.447136563876652,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Maize,2010,Kharif,8265.0,22373.0,andhra pradesh,vizianagaram,2.7069570477918936,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Mesta,2010,Kharif,19001.0,174704.0,andhra pradesh,vizianagaram,9.194463449292142,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
Andhra Pradesh,VIZIANAGARAM,Moong(Green Gram),2010,Kharif,1817.0,452.0,andhra pradesh,vizianagaram,0.24876169510181617,18.1141255,83.4114389,,,,,,,0.0,26.21402739726027,31.002630136986305,22.530027397260273,393.1560137431406,6119.710000000002
