statename,districtname,crop,cropyear,season,statenorm,districtnorm
Bihar,SUPAUL,Peas & beans (Pulses),2010,Rabi,bihar,supaul
Bihar,SUPAUL,Rapeseed &Mustard,2010,Rabi,bihar,supaul
Bihar,SUPAUL,Sunflower,2010,Rabi,bihar,supaul
Bihar,SUPAUL,Wheat,2010,Rabi,bihar,supaul
Bihar,SUPAUL,Maize,2010,Summer,bihar,supaul
Bihar,SUPAUL,Moong(Green Gram),2010,Summer,bihar,supaul
Bihar,SUPAUL,Rice,2010,Summer,bihar,supaul
Bihar,SUPAUL,Sugarcane,2010,Whole Year,bihar,supaul
Bihar,SUPAUL,Rice,2010,Winter,bihar,supaul
Bihar,VAISHALI,Maize,2010,Autumn,bihar,vaishali
Bihar,VAISHALI,Rice,2010,Autumn,bihar,vaishali
Bihar,VAISHALI,Arhar/Tur,2010,Kharif,bihar,vaishali
Bihar,VAISHALI,Mesta,2010,Kharif,bihar,vaishali
Bihar,VAISHALI,Moong(Green Gram),2010,Kharif,bihar,vaishali
Bihar,VAISHALI,Ragi,2010,Kharif,bihar,vaishali
Bihar,VAISHALI,Sesamum,2010,Kharif,bihar,vaishali
Bihar,VAISHALI,Small millets,2010,Kharif,bihar,vaishali
Bihar,VAISHALI,Urad,2010,Kharif,bihar,vaishali
Bihar,VAISHALI,Barley,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Gram,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Khesari,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Linseed,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Maize,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Masoor,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Other  Rabi pulses,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Peas & beans (Pulses),2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Rapeseed &Mustard,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Sunflower,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Wheat,2010,Rabi,bihar,vaishali
Bihar,VAISHALI,Maize,2010,Summer,bihar,vaishali
Bihar,VAISHALI,Moong(Green Gram),2010,Summer,bihar,vaishali
Bihar,VAISHALI,Rice,2010,Summer,bihar,vaishali
Bihar,VAISHALI,Sugarcane,2010,Whole Year,bihar,vaishali
Bihar,VAISHALI,Tobacco,2010,Whole Year,bihar,vaishali
Bihar,VAISHALI,Rice,2010,Winter,bihar,vaishali
Chandigarh,CHANDIGARH,Maize,2010,Kharif,chandigarh,chandigarh
Chandigarh,CHANDIGARH,Rice,2010,Kharif,chandigarh,chandigarh
Chandigarh,CHANDIGARH,Wheat,2010,Rabi,chandigarh,chandigarh
Chandigarh,CHANDIGARH,Onion,2010,Whole Year,chandigarh,chandigarh
Chandigarh,CHANDIGARH,Potato,2010,Whole Year,chandigarh,chandigarh
Chhattisgarh,BASTAR,Arhar/Tur,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Castor seed,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Groundnut,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Horse-gram,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Jowar,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Maize,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Mesta,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Moong(Green Gram),2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Niger seed,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Other Kharif pulses,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Ragi,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Rice,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Sesamum,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Small millets,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Soyabean,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Sunflower,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Urad,2010,Kharif,chhattisgarh,bastar
Chhattisgarh,BASTAR,Gram,2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Khesari,2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Linseed,2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Masoor,2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Moong(Green Gram),2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Other  Rabi pulses,2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Peas & beans (Pulses),2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Rapeseed &Mustard,2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Wheat,2010,Rabi,chhattisgarh,bastar
Chhattisgarh,BASTAR,Banana,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Coriander,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Dry chillies,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Dry ginger,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Garlic,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Onion,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Potato,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Sannhamp,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Sugarcane,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Sweet potato,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Tobacco,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BASTAR,Turmeric,2010,Whole Year,chhattisgarh,bastar
Chhattisgarh,BIJAPUR,Arhar/Tur,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Groundnut,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Horse-gram,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Jowar,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Maize,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Mesta,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Moong(Green Gram),2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Niger seed,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Other Kharif pulses,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Ragi,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Rice,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Sesamum,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Small millets,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Urad,2010,Kharif,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Horse-gram,2010,Rabi,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Moong(Green Gram),2010,Rabi,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Other  Rabi pulses,2010,Rabi,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Rapeseed &Mustard,2010,Rabi,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Urad,2010,Rabi,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Banana,2010,Whole Year,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Dry chillies,2010,Whole Year,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Dry ginger,2010,Whole Year,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Sannhamp,2010,Whole Year,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Sugarcane,2010,Whole Year,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Sweet potato,2010,Whole Year,chhattisgarh,bijapur
Chhattisgarh,BIJAPUR,Turmeric,2010,Whole Year,chhattisgarh,bijapur
Chhattisgarh,BILASPUR,Arhar/Tur,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Bajra,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Castor seed,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Groundnut,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Horse-gram,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Jowar,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Maize,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Mesta,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Moong(Green Gram),2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Niger seed,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Other Kharif pulses,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Rice,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Sesamum,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Small millets,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Soyabean,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Sunflower,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Urad,2010,Kharif,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Barley,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Gram,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Horse-gram,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Khesari,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Linseed,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Masoor,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Moong(Green Gram),2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Other  Rabi pulses,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Peas & beans (Pulses),2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Rapeseed &Mustard,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Safflower,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Urad,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Wheat,2010,Rabi,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Coriander,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Dry chillies,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Dry ginger,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Garlic,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Onion,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Potato,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Sannhamp,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Sugarcane,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Sweet potato,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,BILASPUR,Turmeric,2010,Whole Year,chhattisgarh,bilaspur
Chhattisgarh,DANTEWADA,Arhar/Tur,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Groundnut,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Horse-gram,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Jowar,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Maize,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Mesta,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Moong(Green Gram),2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Niger seed,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Other Kharif pulses,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Ragi,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Rice,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Sesamum,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Small millets,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Soyabean,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Urad,2010,Kharif,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Gram,2010,Rabi,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Moong(Green Gram),2010,Rabi,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Rapeseed &Mustard,2010,Rabi,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Wheat,2010,Rabi,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Banana,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Coriander,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Dry chillies,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Dry ginger,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Potato,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Sannhamp,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Sugarcane,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Sweet potato,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DANTEWADA,Turmeric,2010,Whole Year,chhattisgarh,dantewada
Chhattisgarh,DHAMTARI,Arhar/Tur,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Castor seed,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Groundnut,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Horse-gram,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Jowar,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Maize,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Mesta,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Moong(Green Gram),2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Niger seed,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Other Kharif pulses,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Ragi,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Rice,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Sesamum,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Small millets,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Sunflower,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Urad,2010,Kharif,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Gram,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Horse-gram,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Khesari,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Linseed,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Masoor,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Moong(Green Gram),2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Other  Rabi pulses,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Peas & beans (Pulses),2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Rapeseed &Mustard,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Safflower,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Urad,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Wheat,2010,Rabi,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Banana,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Coriander,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Dry chillies,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Dry ginger,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Garlic,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Onion,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Potato,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Sugarcane,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DHAMTARI,Sweet potato,2010,Whole Year,chhattisgarh,dhamtari
Chhattisgarh,DURG,Arhar/Tur,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Castor seed,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Groundnut,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Horse-gram,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Jowar,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Maize,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Mesta,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Moong(Green Gram),2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Rice,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Sesamum,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Small millets,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Soyabean,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Sunflower,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Urad,2010,Kharif,chhattisgarh,durg
Chhattisgarh,DURG,Barley,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Gram,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Horse-gram,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Khesari,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Linseed,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Masoor,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Moong(Green Gram),2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Peas & beans (Pulses),2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Rapeseed &Mustard,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Safflower,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Urad,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Wheat,2010,Rabi,chhattisgarh,durg
Chhattisgarh,DURG,Banana,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Coriander,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Dry chillies,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Dry ginger,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Garlic,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Onion,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Potato,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Sannhamp,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Sugarcane,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Sweet potato,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,DURG,Turmeric,2010,Whole Year,chhattisgarh,durg
Chhattisgarh,JANJGIR-CHAMPA,Arhar/Tur,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Castor seed,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Groundnut,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Horse-gram,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Maize,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Other Kharif pulses,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Rice,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Sesamum,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Small millets,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Soyabean,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Sunflower,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Urad,2010,Kharif,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Gram,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Horse-gram,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Khesari,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Linseed,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Masoor,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Other  Rabi pulses,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Peas & beans (Pulses),2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Rapeseed &Mustard,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Safflower,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Urad,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Wheat,2010,Rabi,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Banana,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Coriander,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Dry chillies,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Dry ginger,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Garlic,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Onion,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Potato,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Sannhamp,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Sugarcane,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Sweet potato,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JANJGIR-CHAMPA,Turmeric,2010,Whole Year,chhattisgarh,janjgir champa
Chhattisgarh,JASHPUR,Arhar/Tur,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Bajra,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Groundnut,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Horse-gram,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Jowar,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Maize,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Mesta,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Moong(Green Gram),2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Niger seed,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Other Kharif pulses,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Ragi,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Rice,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Sesamum,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Small millets,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Soyabean,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Urad,2010,Kharif,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Barley,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Gram,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Khesari,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Linseed,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Masoor,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Other  Rabi pulses,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Peas & beans (Pulses),2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Rapeseed &Mustard,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Wheat,2010,Rabi,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Banana,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Coriander,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Dry chillies,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Dry ginger,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Garlic,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Onion,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Potato,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Sannhamp,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Sugarcane,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Sweet potato,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,JASHPUR,Turmeric,2010,Whole Year,chhattisgarh,jashpur
Chhattisgarh,KABIRDHAM,Arhar/Tur,2010,Kharif,chhattisgarh,kabirdham
Chhattisgarh,KABIRDHAM,Bajra,2010,Kharif,chhattisgarh,kabirdham
Chhattisgarh,KABIRDHAM,Groundnut,2010,Kharif,chhattisgarh,kabirdham
Chhattisgarh,KABIRDHAM,Jowar,2010,Kharif,chhattisgarh,kabirdham
